date,tvl,asset_type
2023-08-30 00:00:00,0.0,ITS
2023-08-31 00:00:00,167510688.8,non-ITS
2023-08-31 00:00:00,0.0,ITS
2023-09-01 00:00:00,0.0,ITS
2023-09-01 00:00:00,167125829.2,non-ITS
2023-09-02 00:00:00,0.0,ITS
2023-09-02 00:00:00,167472250.9,non-ITS
2023-09-03 00:00:00,0.0,ITS
2023-09-03 00:00:00,166831166.6,non-ITS
2023-09-04 00:00:00,166430561.9,non-ITS
2023-09-04 00:00:00,0.0,ITS
2023-09-05 00:00:00,0.0,ITS
2023-09-05 00:00:00,166563208.5,non-ITS
2023-09-06 00:00:00,0.0,ITS
2023-09-06 00:00:00,167818162.6,non-ITS
2023-09-07 00:00:00,164787962.7,non-ITS
2023-09-07 00:00:00,0.0,ITS
2023-09-08 00:00:00,166437811.9,non-ITS
2023-09-08 00:00:00,0.0,ITS
2023-09-09 00:00:00,0.0,ITS
2023-09-09 00:00:00,166846617.3,non-ITS
2023-09-10 00:00:00,0.0,ITS
2023-09-10 00:00:00,165643871.3,non-ITS
2023-09-11 00:00:00,0.0,ITS
2023-09-11 00:00:00,165046788.9,non-ITS
2023-09-12 00:00:00,164557339.1,non-ITS
2023-09-12 00:00:00,0.0,ITS
2023-09-13 00:00:00,165206348.4,non-ITS
2023-09-13 00:00:00,0.0,ITS
2023-09-14 00:00:00,164149702.5,non-ITS
2023-09-14 00:00:00,0.0,ITS
2023-09-15 00:00:00,0.0,ITS
2023-09-15 00:00:00,166086387.3,non-ITS
2023-09-16 00:00:00,166545007.2,non-ITS
2023-09-16 00:00:00,0.0,ITS
2023-09-17 00:00:00,166477532.8,non-ITS
2023-09-17 00:00:00,0.0,ITS
2023-09-18 00:00:00,0.0,ITS
2023-09-18 00:00:00,164215373.9,non-ITS
2023-09-19 00:00:00,0.0,ITS
2023-09-19 00:00:00,162182906.7,non-ITS
2023-09-20 00:00:00,0.0,ITS
2023-09-20 00:00:00,162092399.9,non-ITS
2023-09-21 00:00:00,0.0,ITS
2023-09-21 00:00:00,161754303.1,non-ITS
2023-09-22 00:00:00,0.0,ITS
2023-09-22 00:00:00,162803176.5,non-ITS
2023-09-23 00:00:00,162447400.0,non-ITS
2023-09-23 00:00:00,0.0,ITS
2023-09-24 00:00:00,161193298.5,non-ITS
2023-09-24 00:00:00,0.0,ITS
2023-09-25 00:00:00,0.0,ITS
2023-09-25 00:00:00,159386434.2,non-ITS
2023-09-26 00:00:00,0.0,ITS
2023-09-26 00:00:00,157373703.8,non-ITS
2023-09-27 00:00:00,0.0,ITS
2023-09-27 00:00:00,156916916.5,non-ITS
2023-09-28 00:00:00,0.0,ITS
2023-09-28 00:00:00,158388559.1,non-ITS
2023-09-29 00:00:00,0.0,ITS
2023-09-29 00:00:00,158200046.8,non-ITS
2023-09-30 00:00:00,0.0,ITS
2023-09-30 00:00:00,163359605.5,non-ITS
2023-10-01 00:00:00,162963185.3,non-ITS
2023-10-01 00:00:00,0.0,ITS
2023-10-02 00:00:00,0.0,ITS
2023-10-02 00:00:00,165221456.3,non-ITS
2023-10-03 00:00:00,0.0,ITS
2023-10-03 00:00:00,163698240.5,non-ITS
2023-10-04 00:00:00,0.0,ITS
2023-10-04 00:00:00,161733275.5,non-ITS
2023-10-05 00:00:00,0.0,ITS
2023-10-05 00:00:00,161819459.8,non-ITS
2023-10-06 00:00:00,0.0,ITS
2023-10-06 00:00:00,162794398.3,non-ITS
2023-10-07 00:00:00,162576905.7,non-ITS
2023-10-07 00:00:00,0.0,ITS
2023-10-08 00:00:00,0.0,ITS
2023-10-08 00:00:00,160722480.7,non-ITS
2023-10-09 00:00:00,160131683.4,non-ITS
2023-10-09 00:00:00,0.0,ITS
2023-10-10 00:00:00,0.0,ITS
2023-10-10 00:00:00,162346714.4,non-ITS
2023-10-11 00:00:00,0.0,ITS
2023-10-11 00:00:00,162947182.8,non-ITS
2023-10-12 00:00:00,0.0,ITS
2023-10-12 00:00:00,163243367.8,non-ITS
2023-10-13 00:00:00,0.0,ITS
2023-10-13 00:00:00,160930739.8,non-ITS
2023-10-14 00:00:00,0.0,ITS
2023-10-14 00:00:00,161057039.3,non-ITS
2023-10-15 00:00:00,0.0,ITS
2023-10-15 00:00:00,161389458.1,non-ITS
2023-10-16 00:00:00,161707624.4,non-ITS
2023-10-16 00:00:00,0.0,ITS
2023-10-17 00:00:00,160283519.9,non-ITS
2023-10-17 00:00:00,0.0,ITS
2023-10-18 00:00:00,158643698.1,non-ITS
2023-10-18 00:00:00,0.0,ITS
2023-10-19 00:00:00,0.0,ITS
2023-10-19 00:00:00,156740762.0,non-ITS
2023-10-20 00:00:00,160118838.8,non-ITS
2023-10-20 00:00:00,0.0,ITS
2023-10-21 00:00:00,0.0,ITS
2023-10-21 00:00:00,160229157.1,non-ITS
2023-10-22 00:00:00,0.0,ITS
2023-10-22 00:00:00,161386605.0,non-ITS
2023-10-23 00:00:00,0.0,ITS
2023-10-23 00:00:00,161138600.4,non-ITS
2023-10-24 00:00:00,0.0,ITS
2023-10-24 00:00:00,166010444.3,non-ITS
2023-10-25 00:00:00,166651295.5,non-ITS
2023-10-25 00:00:00,0.0,ITS
2023-10-26 00:00:00,0.0,ITS
2023-10-26 00:00:00,167737663.2,non-ITS
2023-10-27 00:00:00,167308091.6,non-ITS
2023-10-27 00:00:00,0.0,ITS
2023-10-28 00:00:00,167224479.7,non-ITS
2023-10-28 00:00:00,0.0,ITS
2023-10-29 00:00:00,0.0,ITS
2023-10-29 00:00:00,167625837.3,non-ITS
2023-10-30 00:00:00,171414350.4,non-ITS
2023-10-30 00:00:00,0.0,ITS
2023-10-31 00:00:00,176660172.3,non-ITS
2023-10-31 00:00:00,0.0,ITS
2023-11-01 00:00:00,0.0,ITS
2023-11-01 00:00:00,173713487.1,non-ITS
2023-11-02 00:00:00,177686378.6,non-ITS
2023-11-02 00:00:00,0.0,ITS
2023-11-03 00:00:00,176355780.0,non-ITS
2023-11-03 00:00:00,0.0,ITS
2023-11-04 00:00:00,179405304.8,non-ITS
2023-11-04 00:00:00,0.0,ITS
2023-11-05 00:00:00,0.0,ITS
2023-11-05 00:00:00,180790817.0,non-ITS
2023-11-06 00:00:00,178263573.4,non-ITS
2023-11-06 00:00:00,0.0,ITS
2023-11-07 00:00:00,179116690.2,non-ITS
2023-11-07 00:00:00,0.0,ITS
2023-11-08 00:00:00,178811451.6,non-ITS
2023-11-08 00:00:00,0.0,ITS
2023-11-09 00:00:00,183516559.7,non-ITS
2023-11-09 00:00:00,0.0,ITS
2023-11-10 00:00:00,0.0,ITS
2023-11-10 00:00:00,188468489.1,non-ITS
2023-11-11 00:00:00,0.0,ITS
2023-11-11 00:00:00,189240440.4,non-ITS
2023-11-12 00:00:00,0.0,ITS
2023-11-12 00:00:00,189570713.6,non-ITS
2023-11-13 00:00:00,216159068.7,non-ITS
2023-11-13 00:00:00,0.0,ITS
2023-11-14 00:00:00,0.0,ITS
2023-11-14 00:00:00,223390635.8,non-ITS
2023-11-15 00:00:00,0.0,ITS
2023-11-15 00:00:00,222402460.4,non-ITS
2023-11-16 00:00:00,226043497.4,non-ITS
2023-11-16 00:00:00,0.0,ITS
2023-11-17 00:00:00,229313893.7,non-ITS
2023-11-17 00:00:00,0.0,ITS
2023-11-18 00:00:00,0.0,ITS
2023-11-18 00:00:00,229726180.7,non-ITS
2023-11-19 00:00:00,0.0,ITS
2023-11-19 00:00:00,230424168.2,non-ITS
2023-11-20 00:00:00,0.0,ITS
2023-11-20 00:00:00,236517740.0,non-ITS
2023-11-21 00:00:00,234033200.6,non-ITS
2023-11-21 00:00:00,0.0,ITS
2023-11-22 00:00:00,0.0,ITS
2023-11-22 00:00:00,232443889.6,non-ITS
2023-11-23 00:00:00,233779795.6,non-ITS
2023-11-23 00:00:00,0.0,ITS
2023-11-24 00:00:00,0.0,ITS
2023-11-24 00:00:00,233000848.7,non-ITS
2023-11-25 00:00:00,235108650.7,non-ITS
2023-11-25 00:00:00,0.0,ITS
2023-11-26 00:00:00,236161141.4,non-ITS
2023-11-26 00:00:00,0.0,ITS
2023-11-27 00:00:00,0.0,ITS
2023-11-27 00:00:00,235621077.4,non-ITS
2023-11-28 00:00:00,232418882.4,non-ITS
2023-11-28 00:00:00,0.0,ITS
2023-11-29 00:00:00,0.0,ITS
2023-11-29 00:00:00,237489023.8,non-ITS
2023-11-30 00:00:00,235647961.1,non-ITS
2023-11-30 00:00:00,0.0,ITS
2023-12-01 00:00:00,0.0,ITS
2023-12-01 00:00:00,238214109.8,non-ITS
2023-12-02 00:00:00,238879247.0,non-ITS
2023-12-02 00:00:00,0.0,ITS
2023-12-03 00:00:00,239654213.8,non-ITS
2023-12-03 00:00:00,0.0,ITS
2023-12-04 00:00:00,242038519.7,non-ITS
2023-12-04 00:00:00,0.0,ITS
2023-12-05 00:00:00,0.0,ITS
2023-12-05 00:00:00,243309952.5,non-ITS
2023-12-06 00:00:00,242597122.1,non-ITS
2023-12-06 00:00:00,0.0,ITS
2023-12-07 00:00:00,0.0,ITS
2023-12-07 00:00:00,256853766.2,non-ITS
2023-12-08 00:00:00,264699799.9,non-ITS
2023-12-08 00:00:00,0.0,ITS
2023-12-09 00:00:00,263487535.6,non-ITS
2023-12-09 00:00:00,0.0,ITS
2023-12-10 00:00:00,264095105.2,non-ITS
2023-12-10 00:00:00,0.0,ITS
2023-12-11 00:00:00,0.0,ITS
2023-12-11 00:00:00,261833996.0,non-ITS
2023-12-12 00:00:00,0.0,ITS
2023-12-12 00:00:00,271872502.7,non-ITS
2023-12-13 00:00:00,274699872.8,non-ITS
2023-12-13 00:00:00,0.0,ITS
2023-12-14 00:00:00,0.0,ITS
2023-12-14 00:00:00,282417434.3,non-ITS
2023-12-15 00:00:00,285477701.9,non-ITS
2023-12-15 00:00:00,0.0,ITS
2023-12-16 00:00:00,0.0,ITS
2023-12-16 00:00:00,291137975.7,non-ITS
2023-12-17 00:00:00,298085599.3,non-ITS
2023-12-17 00:00:00,0.0,ITS
2023-12-18 00:00:00,289313238.2,non-ITS
2023-12-18 00:00:00,0.0,ITS
2023-12-19 00:00:00,0.0,ITS
2023-12-19 00:00:00,294969480.6,non-ITS
2023-12-20 00:00:00,0.0,ITS
2023-12-20 00:00:00,290787396.4,non-ITS
2023-12-21 00:00:00,0.0,ITS
2023-12-21 00:00:00,297592986.0,non-ITS
2023-12-22 00:00:00,0.0,ITS
2023-12-22 00:00:00,316667289.4,non-ITS
2023-12-23 00:00:00,315138727.6,non-ITS
2023-12-23 00:00:00,0.0,ITS
2023-12-24 00:00:00,0.0,ITS
2023-12-24 00:00:00,312185893.7,non-ITS
2023-12-25 00:00:00,0.0,ITS
2023-12-25 00:00:00,312358191.4,non-ITS
2023-12-26 00:00:00,0.0,ITS
2023-12-26 00:00:00,314674922.5,non-ITS
2023-12-27 00:00:00,0.0,ITS
2023-12-27 00:00:00,317310116.9,non-ITS
2023-12-28 00:00:00,0.0,ITS
2023-12-28 00:00:00,314499164.4,non-ITS
2023-12-29 00:00:00,311486989.1,non-ITS
2023-12-29 00:00:00,0.0,ITS
2023-12-30 00:00:00,311043276.9,non-ITS
2023-12-30 00:00:00,0.0,ITS
2023-12-31 00:00:00,0.0,ITS
2023-12-31 00:00:00,305922310.3,non-ITS
2024-01-01 00:00:00,0.0,ITS
2024-01-01 00:00:00,306139176.7,non-ITS
2024-01-02 00:00:00,304205797.3,non-ITS
2024-01-02 00:00:00,2780911.841,ITS
2024-01-03 00:00:00,298182478.3,non-ITS
2024-01-03 00:00:00,0.0,ITS
2024-01-04 00:00:00,0.0,ITS
2024-01-04 00:00:00,295127840.2,non-ITS
2024-01-05 00:00:00,0.0,ITS
2024-01-05 00:00:00,296908275.7,non-ITS
2024-01-06 00:00:00,294177983.3,non-ITS
2024-01-06 00:00:00,2551056.096,ITS
2024-01-07 00:00:00,294289272.3,non-ITS
2024-01-07 00:00:00,0.0,ITS
2024-01-08 00:00:00,0.0,ITS
2024-01-08 00:00:00,295365983.8,non-ITS
2024-01-09 00:00:00,295276346.1,non-ITS
2024-01-09 00:00:00,0.0,ITS
2024-01-10 00:00:00,0.0,ITS
2024-01-10 00:00:00,289856188.4,non-ITS
2024-01-11 00:00:00,0.0,ITS
2024-01-11 00:00:00,296750989.8,non-ITS
2024-01-12 00:00:00,293192067.6,non-ITS
2024-01-12 00:00:00,0.0,ITS
2024-01-13 00:00:00,288563444.6,non-ITS
2024-01-13 00:00:00,0.0,ITS
2024-01-14 00:00:00,0.0,ITS
2024-01-14 00:00:00,290439455.1,non-ITS
2024-01-15 00:00:00,322585.6488,ITS
2024-01-15 00:00:00,286332582.8,non-ITS
2024-01-16 00:00:00,279094798.0,non-ITS
2024-01-16 00:00:00,293889.9538,ITS
2024-01-17 00:00:00,271264.8404,ITS
2024-01-17 00:00:00,277656644.5,non-ITS
2024-01-18 00:00:00,251320.5244,ITS
2024-01-18 00:00:00,274441628.9,non-ITS
2024-01-19 00:00:00,287611.7616,ITS
2024-01-19 00:00:00,269513731.6,non-ITS
2024-01-20 00:00:00,269696930.8,non-ITS
2024-01-20 00:00:00,294250.6365,ITS
2024-01-21 00:00:00,257980511.1,non-ITS
2024-01-21 00:00:00,297521.9875,ITS
2024-01-22 00:00:00,254406644.3,non-ITS
2024-01-22 00:00:00,3557257.207,ITS
2024-01-23 00:00:00,249705710.7,non-ITS
2024-01-23 00:00:00,3563496.004,ITS
2024-01-24 00:00:00,1315986.387,ITS
2024-01-24 00:00:00,251919087.6,non-ITS
2024-01-25 00:00:00,260984173.8,non-ITS
2024-01-25 00:00:00,3564728.717,ITS
2024-01-26 00:00:00,269145363.6,non-ITS
2024-01-26 00:00:00,1338135.507,ITS
2024-01-27 00:00:00,278799274.8,non-ITS
2024-01-27 00:00:00,1381639.147,ITS
2024-01-28 00:00:00,274644153.8,non-ITS
2024-01-28 00:00:00,3708162.013,ITS
2024-01-29 00:00:00,3682367.222,ITS
2024-01-29 00:00:00,269255290.9,non-ITS
2024-01-30 00:00:00,269403699.4,non-ITS
2024-01-30 00:00:00,3750345.774,ITS
2024-01-31 00:00:00,260135791.8,non-ITS
2024-01-31 00:00:00,1647588.769,ITS
2024-02-01 00:00:00,251327410.3,non-ITS
2024-02-01 00:00:00,3708357.865,ITS
2024-02-02 00:00:00,3701962.357,ITS
2024-02-02 00:00:00,250931111.5,non-ITS
2024-02-03 00:00:00,3683212.244,ITS
2024-02-03 00:00:00,250941354.3,non-ITS
2024-02-04 00:00:00,2367850.535,ITS
2024-02-04 00:00:00,250638053.9,non-ITS
2024-02-05 00:00:00,249265998.3,non-ITS
2024-02-05 00:00:00,3262300.461,ITS
2024-02-06 00:00:00,251900595.6,non-ITS
2024-02-06 00:00:00,6672506.071,ITS
2024-02-07 00:00:00,256820561.7,non-ITS
2024-02-07 00:00:00,1702238.318,ITS
2024-02-08 00:00:00,265539202.9,non-ITS
2024-02-08 00:00:00,1680944.613,ITS
2024-02-09 00:00:00,270500731.8,non-ITS
2024-02-09 00:00:00,3857720.329,ITS
2024-02-10 00:00:00,274677305.6,non-ITS
2024-02-10 00:00:00,3485913.952,ITS
2024-02-11 00:00:00,273538527.7,non-ITS
2024-02-11 00:00:00,3896203.739,ITS
2024-02-12 00:00:00,4536113.456,ITS
2024-02-12 00:00:00,268831946.7,non-ITS
2024-02-13 00:00:00,4567589.706,ITS
2024-02-13 00:00:00,272314166.2,non-ITS
2024-02-14 00:00:00,282177749.1,non-ITS
2024-02-14 00:00:00,4591204.36,ITS
2024-02-15 00:00:00,289757229.1,non-ITS
2024-02-15 00:00:00,4757841.252,ITS
2024-02-16 00:00:00,4569265.374,ITS
2024-02-16 00:00:00,288226271.1,non-ITS
2024-02-17 00:00:00,6459503.154,ITS
2024-02-17 00:00:00,284450745.0,non-ITS
2024-02-18 00:00:00,289251673.5,non-ITS
2024-02-18 00:00:00,2362491.41,ITS
2024-02-19 00:00:00,2432354.291,ITS
2024-02-19 00:00:00,294989813.7,non-ITS
2024-02-20 00:00:00,294464314.1,non-ITS
2024-02-20 00:00:00,4711485.063,ITS
2024-02-21 00:00:00,294620051.9,non-ITS
2024-02-21 00:00:00,2305176.431,ITS
2024-02-22 00:00:00,4669934.159,ITS
2024-02-22 00:00:00,302441686.8,non-ITS
2024-02-23 00:00:00,2222854.048,ITS
2024-02-23 00:00:00,314989718.5,non-ITS
2024-02-24 00:00:00,311712190.4,non-ITS
2024-02-24 00:00:00,4456041.452,ITS
2024-02-25 00:00:00,2569644.177,ITS
2024-02-25 00:00:00,318133165.5,non-ITS
2024-02-26 00:00:00,2535245.677,ITS
2024-02-26 00:00:00,319916052.6,non-ITS
2024-02-27 00:00:00,321599334.0,non-ITS
2024-02-27 00:00:00,4458996.797,ITS
2024-02-28 00:00:00,4747705.959,ITS
2024-02-28 00:00:00,327249441.8,non-ITS
2024-02-29 00:00:00,4726075.047,ITS
2024-02-29 00:00:00,336638713.6,non-ITS
2024-03-01 00:00:00,362831032.1,non-ITS
2024-03-01 00:00:00,4642193.346,ITS
2024-03-02 00:00:00,3316906.394,ITS
2024-03-02 00:00:00,372326364.7,non-ITS
2024-03-03 00:00:00,4711772.269,ITS
2024-03-03 00:00:00,395464104.9,non-ITS
2024-03-04 00:00:00,4720114.452,ITS
2024-03-04 00:00:00,403588391.9,non-ITS
2024-03-05 00:00:00,397677381.0,non-ITS
2024-03-05 00:00:00,4769736.438,ITS
2024-03-06 00:00:00,393608476.7,non-ITS
2024-03-06 00:00:00,4644683.508,ITS
2024-03-07 00:00:00,5205345.129,ITS
2024-03-07 00:00:00,402978292.7,non-ITS
2024-03-08 00:00:00,5273094.038,ITS
2024-03-08 00:00:00,405892119.5,non-ITS
2024-03-09 00:00:00,5219211.648,ITS
2024-03-09 00:00:00,409498968.6,non-ITS
2024-03-10 00:00:00,3795261.951,ITS
2024-03-10 00:00:00,410957296.7,non-ITS
2024-03-11 00:00:00,416706136.7,non-ITS
2024-03-11 00:00:00,5400533.675,ITS
2024-03-12 00:00:00,3874522.252,ITS
2024-03-12 00:00:00,420453288.4,non-ITS
2024-03-13 00:00:00,4124751.938,ITS
2024-03-13 00:00:00,419749653.3,non-ITS
2024-03-14 00:00:00,7573654.818,ITS
2024-03-14 00:00:00,404870860.5,non-ITS
2024-03-15 00:00:00,390676159.0,non-ITS
2024-03-15 00:00:00,5381708.791,ITS
2024-03-16 00:00:00,394637842.1,non-ITS
2024-03-16 00:00:00,4177483.245,ITS
2024-03-17 00:00:00,5486122.059,ITS
2024-03-17 00:00:00,382107668.5,non-ITS
2024-03-18 00:00:00,384378308.0,non-ITS
2024-03-18 00:00:00,5451440.471,ITS
2024-03-19 00:00:00,5103424.546,ITS
2024-03-19 00:00:00,366866316.0,non-ITS
2024-03-20 00:00:00,370601438.6,non-ITS
2024-03-20 00:00:00,5195433.156,ITS
2024-03-21 00:00:00,4250103.87,ITS
2024-03-21 00:00:00,404382395.6,non-ITS
2024-03-22 00:00:00,412571389.8,non-ITS
2024-03-22 00:00:00,6875688.612,ITS
2024-03-23 00:00:00,7174905.454,ITS
2024-03-23 00:00:00,409876380.0,non-ITS
2024-03-24 00:00:00,5763629.667,ITS
2024-03-24 00:00:00,415522469.0,non-ITS
2024-03-25 00:00:00,7910647.856,ITS
2024-03-25 00:00:00,427236482.1,non-ITS
2024-03-26 00:00:00,6359218.856,ITS
2024-03-26 00:00:00,439390031.2,non-ITS
2024-03-27 00:00:00,6220228.547,ITS
2024-03-27 00:00:00,458692384.6,non-ITS
2024-03-28 00:00:00,3981715.91,ITS
2024-03-28 00:00:00,466183781.9,non-ITS
2024-03-29 00:00:00,6415970.259,ITS
2024-03-29 00:00:00,460589837.3,non-ITS
2024-03-30 00:00:00,6362109.86,ITS
2024-03-30 00:00:00,460642198.1,non-ITS
2024-03-31 00:00:00,4209755.038,ITS
2024-03-31 00:00:00,462498126.2,non-ITS
2024-04-01 00:00:00,458750835.6,non-ITS
2024-04-01 00:00:00,6227434.258,ITS
2024-04-02 00:00:00,3836443.535,ITS
2024-04-02 00:00:00,433790381.2,non-ITS
2024-04-03 00:00:00,425858025.8,non-ITS
2024-04-03 00:00:00,5972884.529,ITS
2024-04-04 00:00:00,5948253.296,ITS
2024-04-04 00:00:00,419191264.6,non-ITS
2024-04-05 00:00:00,408641331.1,non-ITS
2024-04-05 00:00:00,3672297.626,ITS
2024-04-06 00:00:00,3650977.477,ITS
2024-04-06 00:00:00,407870742.3,non-ITS
2024-04-07 00:00:00,5910688.631,ITS
2024-04-07 00:00:00,409384053.1,non-ITS
2024-04-08 00:00:00,417435449.0,non-ITS
2024-04-08 00:00:00,8115613.47,ITS
2024-04-09 00:00:00,421372787.5,non-ITS
2024-04-09 00:00:00,6322362.435,ITS
2024-04-10 00:00:00,8955899.054,ITS
2024-04-10 00:00:00,405114414.5,non-ITS
2024-04-11 00:00:00,406405661.4,non-ITS
2024-04-11 00:00:00,8102703.757,ITS
2024-04-12 00:00:00,36156297.26,ITS
2024-04-12 00:00:00,399662285.6,non-ITS
2024-04-13 00:00:00,378257603.8,non-ITS
2024-04-13 00:00:00,30921200.51,ITS
2024-04-14 00:00:00,28994636.48,ITS
2024-04-14 00:00:00,371209018.8,non-ITS
2024-04-15 00:00:00,386224393.5,non-ITS
2024-04-15 00:00:00,28438192.87,ITS
2024-04-16 00:00:00,378425246.4,non-ITS
2024-04-16 00:00:00,27751093.26,ITS
2024-04-17 00:00:00,379335779.4,non-ITS
2024-04-17 00:00:00,24557597.44,ITS
2024-04-18 00:00:00,20849633.93,ITS
2024-04-18 00:00:00,395367674.5,non-ITS
2024-04-19 00:00:00,20582884.1,ITS
2024-04-19 00:00:00,399314496.5,non-ITS
2024-04-20 00:00:00,399863443.7,non-ITS
2024-04-20 00:00:00,21750935.5,ITS
2024-04-21 00:00:00,21131839.6,ITS
2024-04-21 00:00:00,406279611.1,non-ITS
2024-04-22 00:00:00,19714154.24,ITS
2024-04-22 00:00:00,403650582.2,non-ITS
2024-04-23 00:00:00,414506049.1,non-ITS
2024-04-23 00:00:00,19111663.49,ITS
2024-04-24 00:00:00,19963425.83,ITS
2024-04-24 00:00:00,410417284.7,non-ITS
2024-04-25 00:00:00,19264106.2,ITS
2024-04-25 00:00:00,394729375.0,non-ITS
2024-04-26 00:00:00,363276243.4,non-ITS
2024-04-26 00:00:00,18531415.48,ITS
2024-04-27 00:00:00,18943109.48,ITS
2024-04-27 00:00:00,359428043.1,non-ITS
2024-04-28 00:00:00,19674744.75,ITS
2024-04-28 00:00:00,365323018.5,non-ITS
2024-04-29 00:00:00,20379315.6,ITS
2024-04-29 00:00:00,355796035.3,non-ITS
2024-04-30 00:00:00,347760343.4,non-ITS
2024-04-30 00:00:00,39207082.68,ITS
2024-05-01 00:00:00,38769000.64,ITS
2024-05-01 00:00:00,346288088.0,non-ITS
2024-05-02 00:00:00,356776723.9,non-ITS
2024-05-02 00:00:00,40071004.9,ITS
2024-05-03 00:00:00,365719443.5,non-ITS
2024-05-03 00:00:00,40259928.92,ITS
2024-05-04 00:00:00,372893334.0,non-ITS
2024-05-04 00:00:00,40441221.85,ITS
2024-05-05 00:00:00,368471612.2,non-ITS
2024-05-05 00:00:00,40301952.18,ITS
2024-05-06 00:00:00,377142785.3,non-ITS
2024-05-06 00:00:00,42226249.91,ITS
2024-05-07 00:00:00,373816222.3,non-ITS
2024-05-07 00:00:00,40171176.14,ITS
2024-05-08 00:00:00,39918196.28,ITS
2024-05-08 00:00:00,363389436.0,non-ITS
2024-05-09 00:00:00,40166474.59,ITS
2024-05-09 00:00:00,356199164.4,non-ITS
2024-05-10 00:00:00,40823575.4,ITS
2024-05-10 00:00:00,358900020.8,non-ITS
2024-05-11 00:00:00,40126862.17,ITS
2024-05-11 00:00:00,351986732.0,non-ITS
2024-05-12 00:00:00,39951171.36,ITS
2024-05-12 00:00:00,347093480.7,non-ITS
2024-05-13 00:00:00,338215882.9,non-ITS
2024-05-13 00:00:00,40157515.74,ITS
2024-05-14 00:00:00,329917809.0,non-ITS
2024-05-14 00:00:00,42207504.27,ITS
2024-05-15 00:00:00,334876717.0,non-ITS
2024-05-15 00:00:00,41832564.19,ITS
2024-05-16 00:00:00,346480229.4,non-ITS
2024-05-16 00:00:00,42215084.02,ITS
2024-05-17 00:00:00,348855898.0,non-ITS
2024-05-17 00:00:00,42121977.91,ITS
2024-05-18 00:00:00,355257637.5,non-ITS
2024-05-18 00:00:00,38892325.7,ITS
2024-05-19 00:00:00,47665063.56,ITS
2024-05-19 00:00:00,346515162.2,non-ITS
2024-05-20 00:00:00,46164377.29,ITS
2024-05-20 00:00:00,350007442.2,non-ITS
2024-05-21 00:00:00,364931205.5,non-ITS
2024-05-21 00:00:00,50951091.14,ITS
2024-05-22 00:00:00,51902648.12,ITS
2024-05-22 00:00:00,363535361.8,non-ITS
2024-05-23 00:00:00,50672722.47,ITS
2024-05-23 00:00:00,361529002.9,non-ITS
2024-05-24 00:00:00,352307281.2,non-ITS
2024-05-24 00:00:00,51701566.45,ITS
2024-05-25 00:00:00,55141155.43,ITS
2024-05-25 00:00:00,353980834.3,non-ITS
2024-05-26 00:00:00,354692006.0,non-ITS
2024-05-26 00:00:00,55969183.79,ITS
2024-05-27 00:00:00,360767157.9,non-ITS
2024-05-27 00:00:00,56031304.13,ITS
2024-05-28 00:00:00,360590922.3,non-ITS
2024-05-28 00:00:00,57382990.42,ITS
2024-05-29 00:00:00,365913709.0,non-ITS
2024-05-29 00:00:00,56212272.5,ITS
2024-05-30 00:00:00,56985721.58,ITS
2024-05-30 00:00:00,364131413.5,non-ITS
2024-05-31 00:00:00,54987209.37,ITS
2024-05-31 00:00:00,366297248.5,non-ITS
2024-06-01 00:00:00,56949884.81,ITS
2024-06-01 00:00:00,364148441.5,non-ITS
2024-06-02 00:00:00,54627434.35,ITS
2024-06-02 00:00:00,366603229.0,non-ITS
2024-06-03 00:00:00,367193810.7,non-ITS
2024-06-03 00:00:00,57781752.03,ITS
2024-06-04 00:00:00,365277378.8,non-ITS
2024-06-04 00:00:00,60352987.93,ITS
2024-06-05 00:00:00,65396135.16,ITS
2024-06-05 00:00:00,367700033.1,non-ITS
2024-06-06 00:00:00,363003708.1,non-ITS
2024-06-06 00:00:00,65002155.94,ITS
2024-06-07 00:00:00,64826699.34,ITS
2024-06-07 00:00:00,354180755.5,non-ITS
2024-06-08 00:00:00,62947014.52,ITS
2024-06-08 00:00:00,341038131.2,non-ITS
2024-06-09 00:00:00,59582429.06,ITS
2024-06-09 00:00:00,339901479.6,non-ITS
2024-06-10 00:00:00,336514871.6,non-ITS
2024-06-10 00:00:00,61183115.15,ITS
2024-06-11 00:00:00,320208104.6,non-ITS
2024-06-11 00:00:00,57416721.66,ITS
2024-06-12 00:00:00,320326295.4,non-ITS
2024-06-12 00:00:00,125324398.0,ITS
2024-06-13 00:00:00,321295687.3,non-ITS
2024-06-13 00:00:00,138929643.9,ITS
2024-06-14 00:00:00,321158695.8,non-ITS
2024-06-14 00:00:00,119293278.6,ITS
2024-06-15 00:00:00,319856872.5,non-ITS
2024-06-15 00:00:00,115029891.0,ITS
2024-06-16 00:00:00,324268455.3,non-ITS
2024-06-16 00:00:00,112893251.3,ITS
2024-06-17 00:00:00,318487323.1,non-ITS
2024-06-17 00:00:00,108584588.5,ITS
2024-06-18 00:00:00,112652967.4,ITS
2024-06-18 00:00:00,305512004.2,non-ITS
2024-06-19 00:00:00,304237050.9,non-ITS
2024-06-19 00:00:00,116160770.4,ITS
2024-06-20 00:00:00,301244439.4,non-ITS
2024-06-20 00:00:00,113000363.8,ITS
2024-06-21 00:00:00,298579642.8,non-ITS
2024-06-21 00:00:00,109122978.2,ITS
2024-06-22 00:00:00,299397825.0,non-ITS
